symbol,name,exchange,price_180d_ago,past_date_used,price_today,return_pct,mktcap_cr,cap_bucket,sector,avg_daily_volume,avg_daily_value_rs,penny_flag,isin_norm,yahoo_ticker,adj_return_pct,live_today,raw_vs_adj_gap,corp_action,price_mismatch_pct,price_mismatch,adj_below_25
NRBBEARING,NRB Bearing Limited,NSE,243.25,2026-01-20,407.4,67.48,,,,558372.0,203203540.0,False,INE349A01021,NRBBEARING.NS,70.51,,3.03,False,,False,False
WANBURY,Wanbury Limited,NSE,198.57,2026-01-20,332.2,67.3,,,,173610.0,49894712.0,False,INE107F01022,WANBURY.NS,67.3,,0.0,False,,False,False
SOTL,Savita Oil Technologies Limited,NSE,347.35,2026-01-20,580.25,67.05,,,,226427.0,118850746.0,False,INE035D01020,SOTL.NS,67.05,,0.0,False,,False,False
AMANTA,Amanta Healthcare Limited,NSE,100.62,2026-01-20,168.0,66.96,,,,163068.0,21461535.0,False,INE084K01015,AMANTA.NS,66.96,,0.0,False,,False,False
CENTUM,Centum Electronics Limited,NSE,2224.7,2026-01-20,3711.4,66.83,,,,73215.0,208011254.0,False,INE320B01020,CENTUM.NS,66.83,,0.0,False,,False,False
FILATEX,Filatex India Limited,NSE,42.93,2026-01-20,71.57,66.71,,,,1585268.0,89417111.0,False,INE816B01035,FILATEX.NS,66.71,,0.0,False,,False,False
GNA,GNA Axles Limited,NSE,340.4,2026-01-20,567.05,66.58,,,,261623.0,115666712.0,False,INE934S01014,GNA.NS,67.78,,1.2,False,,False,False
BBOX,Black Box Limited,NSE,497.7,2026-01-20,825.5,65.86,,,,652404.0,482647911.0,False,INE676A01027,BBOX.NS,65.86,,0.0,False,,False,False
MOREPENLAB,Morepen Laboratories Limited,NSE,35.52,2026-01-20,58.9,65.82,,,,6682418.0,323118820.0,False,INE083A01026,MOREPENLAB.NS,65.82,,0.0,False,,False,False
ELPROINTL,Elpro International Limited,NSE,105.35,2026-04-22,174.63,65.76,,,,150016.0,22580058.0,False,INE579B01039,ELPROINTL.NS,65.76,,0.0,False,,False,False
CMPDI,Central Mine Planning & Design Institute Limited,NSE,154.06,2026-03-30,254.91,65.46,,,,5318555.0,1207181388.0,False,INE05HV01027,CMPDI.NS,65.46,,0.0,False,,False,False
RSWM,RSWM Limited,NSE,128.58,2026-01-20,212.68,65.41,,,,92371.0,16772359.0,False,INE611A01016,RSWM.NS,65.41,,0.0,False,,False,False
HSCL,Himadri Speciality Chemical Limited,NSE,448.95,2026-01-20,741.55,65.17,,,,6269516.0,3812959448.0,False,INE019C01026,HSCL.NS,65.4,,0.23,False,,False,False
ADFFOODS,ADF Foods Limited,NSE,181.14,2026-01-20,299.1,65.12,,,,352897.0,94031670.0,False,INE982B01027,ADFFOODS.NS,65.12,,0.0,False,,False,False
SCPL,Sheetal Cool Products Limited,NSE,297.2,2026-01-20,490.15,64.92,,,,30176.0,11287563.0,False,INE501Y01019,SCPL.NS,64.92,,0.0,False,,False,False
UNIPARTS,Uniparts India Limited,NSE,410.2,2026-01-20,676.0,64.8,,,,134829.0,76373890.0,False,INE244O01017,UNIPARTS.NS,67.07,,2.27,False,,False,False
STYL,Seshaasai Technologies Limited,NSE,243.0,2026-01-20,399.95,64.59,,,,194588.0,53958999.0,False,INE04VU01023,STYL.NS,64.59,,0.0,False,,False,False
TEJASNET,Tejas Networks Limited,NSE,328.0,2026-01-20,538.9,64.3,,,,8597067.0,4091440883.0,False,INE010J01012,TEJASNET.NS,64.3,,0.0,False,,False,False
BLSE,BLS E-Services Limited,NSE,167.09,2026-01-20,274.37,64.2,,,,505485.0,103676373.0,False,INE0NLT01010,BLSE.NS,64.7,,0.5,False,,False,False
GALAPREC,Gala Precision Engineering Limited,NSE,720.15,2026-01-20,1182.0,64.13,,,,43427.0,42259328.0,False,INE0RE001014,GALAPREC.NS,64.13,,0.0,False,,False,False
531911,Galaxy Agrico Exports Ltd,BSE,42.62,2026-01-20,69.9,64.02,,,,121554.0,5710113.0,False,INE803L01016,531911.BO,64.02,69.9,0.0,False,0.0,False,False
MENONBE,Menon Bearings Limited,NSE,122.09,2026-01-20,199.67,63.54,,,,128793.0,19286508.0,False,INE071D01033,MENONBE.NS,63.54,,0.0,False,,False,False
540786,Sharika Enterprises Ltd,BSE,12.78,2026-01-20,20.89,63.46,,,,76808.0,1144697.0,False,INE669Y01022,540786.BO,63.46,20.89,0.0,False,0.0,False,False
AYMSYNTEX,AYM Syntex Limited,NSE,149.87,2026-01-20,244.91,63.41,,,,36139.0,7566798.0,False,INE193B01039,AYMSYNTEX.NS,63.41,,0.0,False,,False,False
SUDEEPPHRM,Sudeep Pharma Limited,NSE,530.0,2026-01-20,862.75,62.78,,,,362052.0,253982571.0,False,INE0QPI01025,SUDEEPPHRM.NS,62.78,,0.0,False,,False,False
KPL,Kwality Pharmaceuticals Limited,NSE,1662.6,2026-04-20,2702.0,62.52,,,,41074.0,92382833.0,False,INE552U01010,KPL.NS,62.52,,0.0,False,,False,False
RRKABEL,R R Kabel Limited,NSE,1411.8,2026-01-20,2293.3,62.44,,,,426231.0,796002143.0,False,INE777K01022,RRKABEL.NS,62.85,,0.41,False,,False,False
DCMSIL,DCM Shriram International Limited,NSE,52.21,2026-02-17,84.77,62.36,,,,129435.0,10065813.0,False,INE0OU201013,DCMSIL.NS,63.3,,0.94,False,,False,False
MANINDS,Man Industries (India) Limited,NSE,326.25,2026-01-20,529.55,62.31,,,,805252.0,373487781.0,False,INE993A01026,MANINDS.NS,62.31,,0.0,False,,False,False
ICIL,Indo Count Industries Limited,NSE,239.95,2026-01-20,389.3,62.24,,,,771372.0,255197712.0,False,INE483B01026,ICIL.NS,62.24,,0.0,False,,False,False
SIGNPOST,Signpost India Limited,NSE,201.51,2026-01-20,326.9,62.23,,,,281121.0,79761145.0,False,INE0KGZ01021,SIGNPOST.NS,62.23,,0.0,False,,False,False
AMAGI,Amagi Media Labs Limited,NSE,348.25,2026-01-21,562.8,61.61,,,,726740.0,292309849.0,False,INE121R01077,AMAGI.NS,61.61,,0.0,False,,False,False
SPAL,S. P. Apparels Limited,NSE,616.3,2026-01-20,992.2,60.99,,,,144231.0,132642247.0,False,INE212I01016,SPAL.NS,60.99,,0.0,False,,False,False
VISL,Vedanta Iron and Steel Limited,NSE,21.06,2026-06-15,33.87,60.83,,,,87638903.0,2837925559.0,False,INE1CLE01013,VISL.NS,60.83,,0.0,False,,False,False
VADILALIND,Vadilal Industries Limited,NSE,4185.2,2026-01-20,6716.0,60.47,,,,18911.0,97095459.0,False,INE694D01016,VADILALIND.NS,60.47,,0.0,False,,False,False
DECNGOLD,Deccan Gold Mines Limited,NSE,120.2,2026-04-20,192.75,60.36,,,,2538479.0,459160688.0,False,INE945F01025,DECNGOLD.NS,60.36,,0.0,False,,False,False
ABB,ABB India Limited,NSE,4691.5,2026-01-20,7506.0,59.99,,,,379048.0,2430164259.0,False,INE117A01022,ABB.NS,60.65,,0.66,False,,False,False
LLOYDSME,Lloyds Metals And Energy Limited,NSE,1166.8,2026-01-20,1865.4,59.87,,,,601958.0,880747404.0,False,INE281B01032,LLOYDSME.NS,59.97,,0.1,False,,False,False
RML,Rane (Madras) Limited,NSE,737.95,2026-01-20,1179.2,59.79,,,,47434.0,47679057.0,False,INE050H01012,RML.NS,59.79,,0.0,False,,False,False
GHCLTEXTIL,GHCL Textiles Limited,NSE,71.18,2026-01-20,113.7,59.74,,,,386362.0,35064663.0,False,INE0PA801013,GHCLTEXTIL.NS,60.75,,1.01,False,,False,False
THERMAX,Thermax Limited,NSE,2921.4,2026-01-20,4662.0,59.58,,,,217405.0,886072386.0,False,INE152A01029,THERMAX.NS,60.23,,0.65,False,,False,False
MAYURUNIQ,Mayur Uniquoters Ltd,NSE,492.2,2026-01-20,785.25,59.54,,,,157993.0,107120052.0,False,INE040D01038,MAYURUNIQ.NS,59.54,,0.0,False,,False,False
GRANULES,Granules India Limited,NSE,552.75,2026-01-20,880.8,59.35,,,,1150248.0,782980818.0,False,INE101D01020,GRANULES.NS,59.35,,0.0,False,,False,False
AZAD,Azad Engineering Limited,NSE,1464.9,2026-01-20,2329.7,59.03,,,,353442.0,702336394.0,False,INE02IJ01035,AZAD.NS,59.03,,0.0,False,,False,False
ZIMLAB,Zim Laboratories Limited,NSE,76.22,2026-01-20,121.0,58.75,,,,73892.0,6466392.0,False,INE518E01015,ZIMLAB.NS,58.75,,0.0,False,,False,False
STOVEKRAFT,Stove Kraft Limited,NSE,488.05,2026-01-20,773.25,58.44,,,,246009.0,137510079.0,False,INE00IN01015,STOVEKRAFT.NS,58.44,,0.0,False,,False,False
543787,Macfos Ltd,BSE,722.05,2026-01-20,1143.7,58.4,,,,9134.0,8803931.0,False,INE0OLH01013,543787.BO,58.4,1143.7,0.0,False,0.0,False,False
SONACOMS,Sona BLW Precision Forgings Limited,NSE,445.95,2026-01-20,704.85,58.06,,,,2026908.0,1122893795.0,False,INE073K01018,SONACOMS.NS,59.03,,0.97,False,,False,False
VTL,Vardhman Textiles Limited,NSE,402.85,2026-01-20,636.55,58.01,,,,507507.0,274865783.0,False,INE825A01020,VTL.NS,58.01,,0.0,False,,False,False
CYIENTDLM,Cyient DLM Limited,NSE,366.3,2026-01-20,578.65,57.97,,,,681399.0,243137675.0,False,INE055S01018,CYIENTDLM.NS,57.97,,0.0,False,,False,False
RAYMOND,Raymond Limited,NSE,383.0,2026-01-20,604.75,57.9,,,,605417.0,290225677.0,False,INE301A01014,RAYMOND.NS,57.9,,0.0,False,,False,False
AKUMS,Akums Drugs and Pharmaceuticals Limited,NSE,421.45,2026-01-20,664.95,57.78,,,,264825.0,140646040.0,False,INE09XN01023,AKUMS.NS,58.52,,0.74,False,,False,False
CGPOWER,CG Power and Industrial Solutions Limited,NSE,573.75,2026-01-20,905.0,57.73,,,,3745594.0,2868078607.0,False,INE067A01029,CGPOWER.NS,58.08,,0.35,False,,False,False
MARKSANS,Marksans Pharma Limited,NSE,169.47,2026-01-20,267.1,57.61,,,,1652319.0,372046865.0,False,INE750C01026,MARKSANS.NS,57.61,,0.0,False,,False,False
BHARATFORG,Bharat Forge Limited,NSE,1394.1,2026-01-20,2190.5,57.13,,,,1260658.0,2272249411.0,False,INE465A01025,BHARATFORG.NS,57.78,,0.65,False,,False,False
PANACHE,Panache Digilife Limited,NSE,274.9,2026-01-20,431.0,56.78,,,,16015.0,5590657.0,False,INE895W01019,PANACHE.NS,56.78,,0.0,False,,False,False
STEELCAS,Steelcast Limited,NSE,192.47,2026-01-20,301.6,56.7,,,,128768.0,35390169.0,False,INE124E01038,STEELCAS.NS,57.0,,0.3,False,,False,False
ADANIPOWER,Adani Power Limited,NSE,137.48,2026-01-20,214.45,55.99,,,,30947714.0,5931527648.0,False,INE814H01029,ADANIPOWER.NS,55.99,,0.0,False,,False,False
RAIN,Rain Industries Limited,NSE,132.65,2026-01-20,206.77,55.88,,,,5215294.0,829624774.0,False,INE855B01025,RAIN.NS,55.88,,0.0,False,,False,False
TIMEX,Timex Group India Limited,NSE,344.55,2026-04-23,534.0,54.98,,,,535726.0,242145829.0,False,INE064A01026,TIMEX.NS,54.98,,0.0,False,,False,False
SAILIFE,Sai Life Sciences Limited,NSE,821.45,2026-01-20,1272.0,54.85,,,,560690.0,575633237.0,False,INE570L01029,SAILIFE.NS,54.85,,0.0,False,,False,False
MACPOWER,Macpower CNC Machines Limited,NSE,858.0,2026-01-20,1326.7,54.63,,,,31667.0,34133831.0,False,INE155Z01011,MACPOWER.NS,54.63,,0.0,False,,False,False
HAPPYFORGE,Happy Forgings Limited,NSE,1033.3,2026-01-20,1595.3,54.39,,,,78596.0,105621957.0,False,INE330T01021,HAPPYFORGE.NS,54.39,,0.0,False,,False,False
CARYSIL,CARYSIL LIMITED,NSE,759.0,2026-01-20,1170.4,54.2,,,,120487.0,121400000.0,False,INE482D01024,CARYSIL.NS,54.2,,0.0,False,,False,False
DIVGIITTS,Divgi Torqtransfer Systems Limited,NSE,592.45,2026-01-20,913.5,54.19,,,,102431.0,92470077.0,False,INE753U01022,DIVGIITTS.NS,54.19,,0.0,False,,False,False
KIRLPNU,Kirloskar Pneumatic Company Limited,NSE,1100.1,2026-01-20,1696.0,54.17,,,,150411.0,226143771.0,False,INE811A01020,KIRLPNU.NS,55.35,,1.18,False,,False,False
APCOTEXIND,Apcotex Industries Limited,NSE,343.7,2026-01-20,529.1,53.94,,,,67800.0,32586556.0,False,INE116A01032,APCOTEXIND.NS,56.65,,2.71,False,,False,False
ADANIENT,Adani Enterprises Limited,NSE,2055.1,2026-01-20,3160.7,53.8,,,,1963959.0,4782664491.0,False,INE423A01024,ADANIENT.NS,53.87,,0.07,False,,False,False
EXICOM,Exicom Tele-Systems Limited,NSE,105.14,2026-01-20,161.51,53.61,,,,2761466.0,412174765.0,False,INE777F01014,EXICOM.NS,53.61,,0.0,False,,False,False
KAMDHENU,Kamdhenu Limited,NSE,21.85,2026-01-20,33.54,53.5,,,,1721795.0,41616257.0,False,INE390H01020,KAMDHENU.NS,53.5,,0.0,False,,False,False
GOCLCORP,GOCL Corporation Limited,NSE,263.1,2026-01-20,403.7,53.44,,,,202512.0,62350426.0,False,INE077F01035,GOCLCORP.NS,53.44,,0.0,False,,False,False
TBZ,Tribhovandas Bhimji Zaveri Limited,NSE,168.41,2026-01-20,258.13,53.27,,,,1184214.0,228213795.0,False,INE760L01018,TBZ.NS,53.27,,0.0,False,,False,False
ELGIRUBCO,Elgi Rubber Company Limited,NSE,40.35,2026-01-20,61.84,53.26,,,,78006.0,3896776.0,False,INE819L01012,ELGIRUBCO.NS,53.26,,0.0,False,,False,False
UNICHEMLAB,Unichem Laboratories Limited,NSE,384.4,2026-01-20,589.05,53.24,,,,345600.0,172563539.0,False,INE351A01035,UNICHEMLAB.NS,53.24,,0.0,False,,False,False
MEGASTAR,Megastar Foods Limited,NSE,220.15,2026-01-20,337.35,53.24,,,,30370.0,9429458.0,False,INE00EM01016,MEGASTAR.NS,53.24,,0.0,False,,False,False
RAYMONDREL,Raymond Realty Limited,NSE,446.0,2026-01-20,683.3,53.21,,,,706767.0,406443605.0,False,INE1SY401010,RAYMONDREL.NS,53.69,,0.48,False,,False,False
BANDHANBNK,Bandhan Bank Limited,NSE,139.39,2026-01-20,213.25,52.99,,,,10675529.0,1904298698.0,False,INE545U01014,BANDHANBNK.NS,52.99,,0.0,False,,False,False
GRANDOAK,Grand Oak Canyons Distillery Limited,NSE,28.9,2026-04-20,44.21,52.98,,,,52627.0,1988571.0,False,INE926B01016,GRANDOAK.NS,52.98,,0.0,False,,False,False
506597,Amal Ltd,BSE,492.4,2026-01-20,752.15,52.75,,,,9959.0,5994465.0,False,INE841D01013,506597.BO,52.75,752.15,0.0,False,0.0,False,False
AETHER,Aether Industries Limited,NSE,966.45,2026-01-20,1475.3,52.65,,,,346377.0,393674751.0,False,INE0BWX01014,AETHER.NS,52.65,,0.0,False,,False,False
SKIPPER,Skipper Limited,NSE,353.6,2026-01-20,538.8,52.38,,,,610402.0,287323057.0,False,INE439E01022,SKIPPER.NS,52.38,,0.0,False,,False,False
SHRIPISTON,SPR Auto Technologies Limited,NSE,2738.7,2026-01-20,4169.9,52.26,,,,121025.0,387097273.0,False,INE526E01018,SHRIPISTON.NS,52.51,,0.25,False,,False,False
GREAVESCOT,Greaves Cotton Limited,NSE,163.97,2026-01-20,249.46,52.14,,,,1517504.0,292371638.0,False,INE224A01026,GREAVESCOT.NS,52.14,,0.0,False,,False,False
AMBIKCO,Ambika Cotton Mills Limited,NSE,1139.4,2026-01-20,1728.2,51.68,,,,12045.0,18169179.0,False,INE540G01014,AMBIKCO.NS,51.68,,0.0,False,,False,False
544037,Amic Forging Ltd,BSE,1165.8,2026-01-20,1767.05,51.57,,,,49945.0,80691124.0,False,INE0P9J01013,544037.BO,51.57,1767.05,0.0,False,0.0,False,False
SERVOTECH,Servotech Renewable Power System Limited,NSE,65.85,2026-01-20,99.8,51.56,,,,1342700.0,119733831.0,False,INE782X01033,SERVOTECH.NS,51.56,,0.0,False,,False,False
SUYOG,Suyog Telematics Limited,NSE,561.75,2026-01-20,849.85,51.29,,,,37482.0,26829088.0,False,INE442P01014,SUYOG.NS,51.29,,0.0,False,,False,False
GABRIEL,Gabriel India Limited,NSE,885.2,2026-01-20,1336.6,50.99,,,,408013.0,428028585.0,False,INE524A01029,GABRIEL.NS,50.99,,0.0,False,,False,False
FAZE3Q,Faze Three Limited,NSE,371.3,2026-01-20,560.6,50.98,,,,64256.0,30544347.0,False,INE963C01033,FAZE3Q.NS,50.98,,0.0,False,,False,False
543916,Hemant Surgical Industries Ltd,BSE,257.7,2026-01-20,389.0,50.95,,,,27612.0,9175013.0,False,INE0GYI01028,543916.BO,50.95,389.0,0.0,False,0.0,False,False
OFSS,Oracle Financial Services Software Limited,NSE,7825.0,2026-01-20,11771.0,50.43,,,,227799.0,2019948120.0,False,INE881D01027,OFSS.NS,54.74,,4.31,False,,False,False
KTKBANK,The Karnataka Bank Limited,NSE,182.12,2026-01-20,273.15,49.98,,,,3409688.0,774783499.0,False,INE614B01018,KTKBANK.NS,49.98,,0.0,False,,False,False
VINDHYATEL,Vindhya Telelinks Limited,NSE,1205.0,2026-01-20,1806.5,49.92,,,,53648.0,94433608.0,False,INE707A01012,VINDHYATEL.NS,49.92,,0.0,False,,False,False
KOPRAN,Kopran Limited,NSE,135.91,2026-01-20,203.63,49.83,,,,495479.0,80892912.0,False,INE082A01010,KOPRAN.NS,49.83,,0.0,False,,False,False
ADVAIT,Advait Energy Transitions Limited,NSE,1391.8,2026-01-20,2085.4,49.83,,,,57294.0,112018080.0,False,INE0ALI01010,ADVAIT.NS,49.83,,0.0,False,,False,False
DBOL,Dhampur Bio Organics Limited,NSE,74.62,2026-01-20,111.78,49.8,,,,175639.0,18575951.0,False,INE0I3401014,DBOL.NS,51.9,,2.1,False,,False,False
STYLAMIND,Stylam Industries Limited,NSE,2169.9,2026-01-20,3250.4,49.79,,,,53359.0,128759383.0,False,INE239C01020,STYLAMIND.NS,49.79,,0.0,False,,False,False
CHENNPETRO,Chennai Petroleum Corporation Limited,NSE,803.75,2026-01-20,1200.6,49.37,,,,1730919.0,1747026444.0,False,INE178A01016,CHENNPETRO.NS,50.56,,1.19,False,,False,False
526433,ASM Technologies Ltd,BSE,2745.35,2026-01-20,4099.7,49.33,,,,23507.0,74137709.0,False,INE867C01010,526433.BO,49.47,4099.7,0.14,False,0.0,False,False
ARROWGREEN,Arrow Greentech Limited,NSE,448.8,2026-01-20,670.0,49.29,,,,62424.0,32548559.0,False,INE570D01018,ARROWGREEN.NS,49.29,,0.0,False,,False,False
KRISHANA,Krishana Phoschem Limited,NSE,94.1,2026-01-20,140.45,49.26,,,,1000359.0,125590621.0,False,INE506W01020,KRISHANA.NS,49.37,,0.11,False,,False,False
BTTL,Bhilwara Technical Textiles Limited,NSE,34.7,2026-04-22,51.77,49.19,,,,57744.0,2714520.0,False,INE274K01012,BTTL.NS,49.19,,0.0,False,,False,False
ENRIN,Siemens Energy India Limited,NSE,2269.4,2026-01-20,3385.5,49.18,,,,567022.0,1722054631.0,False,INE1NPP01017,ENRIN.NS,49.42,,0.24,False,,False,False
BOROSCI,Borosil Scientific Limited,NSE,107.78,2026-01-20,160.75,49.15,,,,158678.0,22565194.0,False,INE02L001032,BOROSCI.NS,49.15,,0.0,False,,False,False
KISSHT,OnEMI Technology Solutions Limited,NSE,208.63,2026-05-08,310.65,48.9,,,,5142813.0,1284284238.0,False,INE12F801023,KISSHT.NS,48.9,,0.0,False,,False,False
RADICO,Radico Khaitan Limited,NSE,2753.5,2026-01-20,4097.9,48.83,,,,406053.0,1286828682.0,False,INE944F01028,RADICO.NS,48.83,,0.0,False,,False,False
OCCLLTD,OCCL Limited,NSE,90.91,2026-01-20,135.27,48.8,,,,129558.0,14895881.0,False,INE0PK601023,OCCLLTD.NS,48.8,,0.0,False,,False,False
BHARATSE,Bharat Seats Limited,NSE,151.28,2026-01-20,225.09,48.79,,,,715286.0,152592696.0,False,INE415D01024,BHARATSE.NS,49.75,,0.96,False,,False,False
SAREGAMA,Saregama India Limited,NSE,332.75,2026-01-20,494.85,48.72,,,,1757099.0,713108416.0,False,INE979A01025,SAREGAMA.NS,48.72,,0.0,False,,False,False
ASTERDM,Aster DM Healthcare Limited,NSE,551.6,2026-01-20,819.9,48.64,,,,754921.0,515167241.0,False,INE914M01019,ASTERDM.NS,49.29,,0.65,False,,False,False
ORCHPHARMA,Orchid Pharma Limited,NSE,700.8,2026-01-20,1041.35,48.59,,,,119435.0,98283243.0,False,INE191A01027,ORCHPHARMA.NS,48.59,,0.0,False,,False,False
LIKHITHA,Likhitha Infrastructure Limited,NSE,161.94,2026-01-20,240.6,48.57,,,,98804.0,19067564.0,False,INE060901027,LIKHITHA.NS,48.57,,0.0,False,,False,False
GOLDIAM,Goldiam International Limited,NSE,232.57,2026-01-20,345.4,48.51,,,,1126406.0,340572293.0,False,INE025B01025,GOLDIAM.NS,49.56,,1.05,False,,False,False
PREMIERENE,Premier Energies Limited,NSE,732.65,2026-01-20,1086.2,48.26,,,,1971416.0,1750651490.0,False,INE0BS701011,PREMIERENE.NS,48.37,,0.11,False,,False,False
STEELXIND,STEEL EXCHANGE INDIA LIMITED,NSE,8.12,2026-01-20,12.03,48.15,,,,2667878.0,28769415.0,False,INE503B01021,STEELXIND.NS,48.15,,0.0,False,,False,False
LAURUSLABS,Laurus Labs Limited,NSE,1035.5,2026-01-20,1529.8,47.74,,,,1896751.0,2251415255.0,False,INE947Q01028,LAURUSLABS.NS,47.88,,0.14,False,,False,False
PANAMAPET,Panama Petrochem Limited,NSE,283.0,2026-01-20,418.05,47.72,,,,317473.0,126494408.0,False,INE305C01029,PANAMAPET.NS,47.72,,0.0,False,,False,False
RAMRAT,Ram Ratna Wires Limited,NSE,278.25,2026-01-20,410.75,47.62,,,,179679.0,70406428.0,False,INE207E01023,RAMRAT.NS,47.62,,0.0,False,,False,False
TINNARUBR,Tinna Rubber and Infrastructure Limited,NSE,671.75,2026-01-20,991.6,47.61,,,,44505.0,35365920.0,False,INE015C01016,TINNARUBR.NS,47.61,,0.0,False,,False,False
GOKEX,Gokaldas Exports Limited,NSE,560.85,2026-01-20,827.8,47.6,,,,848772.0,617376254.0,False,INE887G01027,GOKEX.NS,47.6,,0.0,False,,False,False
PRADPME,Pradeep Metals Limited,NSE,370.6,2026-04-20,546.7,47.52,,,,27045.0,12954069.0,False,INE770A01010,PRADPME.NS,47.52,,0.0,False,,False,False
MANCREDIT,Mangal Credit and Fincorp Limited,NSE,158.21,2026-01-20,233.39,47.52,,,,147445.0,31145279.0,False,INE545L01039,MANCREDIT.NS,47.52,,0.0,False,,False,False
INNOVACAP,Innova Captab Limited,NSE,652.75,2026-01-20,962.7,47.48,,,,78004.0,59607916.0,False,INE0DUT01020,INNOVACAP.NS,47.92,,0.44,False,,False,False
TMB,Tamilnad Mercantile Bank Limited,NSE,540.75,2026-01-20,797.35,47.45,,,,378415.0,252271208.0,False,INE668A01016,TMB.NS,49.89,,2.44,False,,False,False
CALSOFT,California Software Company Limited,NSE,15.02,2026-01-20,22.12,47.27,,,,120314.0,2335622.0,False,INE526B01014,CALSOFT.NS,47.27,,0.0,False,,False,False
MUNJALAU,Munjal Auto Industries Limited,NSE,70.5,2026-01-20,103.79,47.22,,,,610841.0,61896257.0,False,INE672B01032,MUNJALAU.NS,47.22,,0.0,False,,False,False
PPAP,PPAP Automotive Limited,NSE,201.48,2026-01-20,296.52,47.17,,,,80138.0,23548221.0,False,INE095I01015,PPAP.NS,47.17,,0.0,False,,False,False
JETFREIGHT,Jet Freight Logistics Limited,NSE,16.09,2026-01-20,23.68,47.17,,,,165767.0,3446980.0,False,INE982V01025,JETFREIGHT.NS,47.17,,0.0,False,,False,False
APEX,Apex Frozen Foods Limited,NSE,272.0,2026-01-20,400.25,47.15,,,,1101038.0,425128699.0,False,INE346W01013,APEX.NS,47.15,,0.0,False,,False,False
BALRAMCHIN,Balrampur Chini Mills Limited,NSE,410.9,2026-01-20,604.45,47.1,,,,679285.0,342810585.0,False,INE119A01028,BALRAMCHIN.NS,47.1,,0.0,False,,False,False
DENORA,De Nora India Limited,NSE,592.35,2026-01-20,871.1,47.06,,,,8457.0,6497261.0,False,INE244A01016,DENORA.NS,47.06,,0.0,False,,False,False
IRISDOREME,Iris Clothings Limited,NSE,31.65,2026-01-20,46.54,47.05,,,,487866.0,17690300.0,False,INE01GN01025,IRISDOREME.NS,47.05,,0.0,False,,False,False
JITFINFRA,JITF Infralogistics Limited,NSE,250.3,2026-01-20,367.7,46.9,,,,29552.0,9721550.0,False,INE863T01013,JITFINFRA.NS,46.9,,0.0,False,,False,False
SHILCTECH,Shilchar Technologies Limited,NSE,3004.9,2026-01-20,4413.9,46.89,,,,34859.0,141486379.0,False,INE024F01011,SHILCTECH.NS,46.89,,0.0,False,,False,False
POWERICA,Powerica Limited,NSE,390.0,2026-04-02,572.65,46.83,,,,510758.0,260205302.0,False,INE921L01032,POWERICA.NS,46.83,,0.0,False,,False,False
GLAND,Gland Pharma Limited,NSE,1668.9,2026-01-20,2449.0,46.74,,,,349489.0,750445934.0,False,INE068V01023,GLAND.NS,46.74,,0.0,False,,False,False
CAPLIPOINT,Caplin Point Laboratories Limited,NSE,1782.6,2026-01-20,2614.2,46.65,,,,119377.0,242657716.0,False,INE475E01026,CAPLIPOINT.NS,46.94,,0.29,False,,False,False
SOLARINDS,Solar Industries India Limited,NSE,12596.0,2026-01-20,18467.0,46.61,,,,163279.0,2457851471.0,False,INE343H01029,SOLARINDS.NS,46.61,,0.0,False,,False,False
CGCL,Capri Global Capital Limited,NSE,174.94,2026-01-20,256.38,46.55,,,,2360892.0,474877033.0,False,INE180C01042,CGCL.NS,46.55,,0.0,False,,False,False
526873,Rajasthan Securities Ltd,BSE,37.19,2026-01-20,54.45,46.41,,,,145349.0,6679535.0,False,INE184D01026,526873.BO,46.41,54.45,0.0,False,0.0,False,False
QUESS,Quess Corp Limited,NSE,198.78,2026-01-20,290.95,46.37,,,,633831.0,144277162.0,False,INE615P01015,QUESS.NS,51.79,,5.42,False,,False,False
SBC,SBC Exports Limited,NSE,28.88,2026-01-20,42.27,46.36,,,,11868559.0,396396760.0,False,INE04AK01028,SBC.NS,46.36,,0.0,False,,False,False
RATEGAIN,Rategain Travel Technologies Limited,NSE,649.95,2026-01-20,950.7,46.27,,,,493931.0,333845170.0,False,INE0CLI01024,RATEGAIN.NS,46.27,,0.0,False,,False,False
ABSLAMC,Aditya Birla Sun Life AMC Limited,NSE,786.65,2026-01-20,1150.6,46.27,,,,440896.0,427354010.0,False,INE404A01024,ABSLAMC.NS,46.27,,0.0,False,,False,False
SASKEN,Sasken Technologies Limited,NSE,1289.6,2026-01-20,1886.2,46.26,,,,114110.0,201668837.0,False,INE231F01020,SASKEN.NS,46.26,,0.0,False,,False,False
DJML,DJ Mediaprint & Logistics Limited,NSE,72.94,2026-01-20,106.68,46.26,,,,217432.0,20627840.0,False,INE0B1K01014,DJML.NS,46.44,,0.18,False,,False,False
KDDL,KDDL Limited,NSE,2179.5,2026-01-20,3186.8,46.22,,,,29737.0,79689517.0,False,INE291D01011,KDDL.NS,46.22,,0.0,False,,False,False
BIRLACABLE,Birla Cable Limited,NSE,125.09,2026-01-20,182.57,45.95,,,,76376.0,12666542.0,False,INE800A01015,BIRLACABLE.NS,45.95,,0.0,False,,False,False
AEROENTER,Aeroflex Enterprises Limited,NSE,80.56,2026-01-20,117.46,45.8,,,,624275.0,68405150.0,False,INE065D01027,AEROENTER.NS,45.8,,0.0,False,,False,False
